pfam_identifier	protein_id
CL0671	confirmatory::O80983
CL0671	confirmatory::O88685
CL0671	confirmatory::O88967
CL0671	confirmatory::P03974
CL0671	confirmatory::P0A9M0
CL0671	confirmatory::P0AAI3
CL0671	confirmatory::P0AAZ4
CL0671	confirmatory::P17980
CL0671	confirmatory::P18708
CL0671	confirmatory::P18759
CL0671	confirmatory::P25694
CL0671	confirmatory::P28737
CL0671	confirmatory::P32795
CL0671	confirmatory::P33297
CL0671	confirmatory::P33416
CL0671	confirmatory::P34808
CL0671	confirmatory::P35249
CL0671	confirmatory::P35998
CL0671	confirmatory::P37476
CL0671	confirmatory::P37945
CL0671	confirmatory::P39955
CL0671	confirmatory::P40151
CL0671	confirmatory::P40341
CL0671	confirmatory::P40348
CL0671	confirmatory::P41411
CL0671	confirmatory::P43686
CL0671	confirmatory::P46459
CL0671	confirmatory::P46460
CL0671	confirmatory::P46467
CL0671	confirmatory::P46471
CL0671	confirmatory::P52917
CL0671	confirmatory::P53549
CL0671	confirmatory::P54351
CL0671	confirmatory::P54609
CL0671	confirmatory::P54775
CL0671	confirmatory::P54784
CL0671	confirmatory::P54789
CL0671	confirmatory::P54811
CL0671	confirmatory::P54812
CL0671	confirmatory::P62191
CL0671	confirmatory::P62192
CL0671	confirmatory::P62193
CL0671	confirmatory::P62194
CL0671	confirmatory::P62196
CL0671	confirmatory::P62198
CL0671	confirmatory::P62333
CL0671	confirmatory::P62334
CL0671	confirmatory::P93655
CL0671	confirmatory::P9WPH9
CL0671	confirmatory::P9WQN3
CL0671	confirmatory::Q01853
CL0671	confirmatory::Q01939
CL0671	confirmatory::Q05AS3
CL0671	confirmatory::Q09803
CL0671	confirmatory::Q13415
CL0671	confirmatory::Q1PDW5
CL0671	confirmatory::Q298L4
CL0671	confirmatory::Q2KJI7
CL0671	confirmatory::Q39102
CL0671	confirmatory::Q3MIB4
CL0671	confirmatory::Q3SX23
CL0671	confirmatory::Q3ULF4
CL0671	confirmatory::Q3ZBT1
CL0671	confirmatory::Q4R407
CL0671	confirmatory::Q505J9
CL0671	confirmatory::Q54316
CL0671	confirmatory::Q54KQ7
CL0671	confirmatory::Q55700
CL0671	confirmatory::Q58576
CL0671	confirmatory::Q59HJ6
CL0671	confirmatory::Q5AG40
CL0671	confirmatory::Q5E9F9
CL0671	confirmatory::Q5HY92
CL0671	confirmatory::Q5R658
CL0671	confirmatory::Q5RII9
CL0671	confirmatory::Q5SI82
CL0671	confirmatory::Q5SMU7
CL0671	confirmatory::Q5U3S1
CL0671	confirmatory::Q5XIK7
CL0671	confirmatory::Q5ZK92
CL0671	confirmatory::Q63347
CL0671	confirmatory::Q63570
CL0671	confirmatory::Q67WJ2
CL0671	confirmatory::Q69UZ3
CL0671	confirmatory::Q6E0V2
CL0671	confirmatory::Q6EWX1
CL0671	confirmatory::Q6GL04
CL0671	confirmatory::Q6GX84
CL0671	confirmatory::Q6NW58
CL0671	confirmatory::Q6PIW4
CL0671	confirmatory::Q710E8
CL0671	confirmatory::Q719N1
CL0671	confirmatory::Q75JI3
CL0671	confirmatory::Q793F9
CL0671	confirmatory::Q7KN62
CL0671	confirmatory::Q7ZU99
CL0671	confirmatory::Q80Z32
CL0671	confirmatory::Q86WA8
CL0671	confirmatory::Q8BPY9
CL0671	confirmatory::Q8CG07
CL0671	confirmatory::Q8CGK3
CL0671	confirmatory::Q8IYT4
CL0671	confirmatory::Q8JZQ2
CL0671	confirmatory::Q8K0T4
CL0671	confirmatory::Q8MNV0
CL0671	confirmatory::Q8NB90
CL0671	confirmatory::Q8NBU5
CL0671	confirmatory::Q8VEJ9
CL0671	confirmatory::Q8W585
CL0671	confirmatory::Q91XU0
CL0671	confirmatory::Q920A7
CL0671	confirmatory::Q925S8
CL0671	confirmatory::Q93ZX1
CL0671	confirmatory::Q96S55
CL0671	confirmatory::Q96TA2
CL0671	confirmatory::Q99J62
CL0671	confirmatory::Q9BVQ7
CL0671	confirmatory::Q9BW62
CL0671	confirmatory::Q9C5U3
CL0671	confirmatory::Q9D3R6
CL0671	confirmatory::Q9D5T0
CL0671	confirmatory::Q9DBN5
CL0671	confirmatory::Q9FGM0
CL0671	confirmatory::Q9FH02
CL0671	confirmatory::Q9FIM2
CL0671	confirmatory::Q9LZF6
CL0671	confirmatory::Q9M0Y8
CL0671	confirmatory::Q9M895
CL0671	confirmatory::Q9M9L7
CL0671	confirmatory::Q9M9L8
CL0671	confirmatory::Q9MAK9
CL0671	confirmatory::Q9N3T5
CL0671	confirmatory::Q9NAG4
CL0671	confirmatory::Q9QUL6
CL0671	confirmatory::Q9QYY8
CL0671	confirmatory::Q9SAJ3
CL0671	confirmatory::Q9SCN8
CL0671	confirmatory::Q9SEI3
CL0671	confirmatory::Q9SEX2
CL0671	confirmatory::Q9SL67
CL0671	confirmatory::Q9SU24
CL0671	confirmatory::Q9SZD4
CL0671	confirmatory::Q9UBP0
CL0671	confirmatory::Q9UN37
CL0671	confirmatory::Q9UQ90
CL0671	confirmatory::Q9VQN8
CL0671	confirmatory::Q9WV86
CL0671	confirmatory::Q9WZ49
CL0671	confirmatory::Q9Y4W6
CL0671	confirmatory::Q9Z1N2
CL0671	confirmatory::Q9ZNT0
CL0671	discovery::P46461
CL0671	discovery::Q3UMC0
CL0671	discovery::Q6AZT2
CL0671	discovery::Q9DBY8
CL0671	discovery::Q9SEI2
CL0678	confirmatory::A0A1S4HE51
CL0678	confirmatory::Q7K5M0
CL0678	confirmatory::Q9NAS8
CL0678	discovery::B5U2W0
CL0689	confirmatory::P35443
CL0689	confirmatory::P49744
CL0689	confirmatory::Q3SWW8
CL0689	confirmatory::Q9Z1T2
CL0692	confirmatory::A0A509AST0
CL0692	confirmatory::A2ATD1
CL0692	confirmatory::A5A6L1
CL0692	confirmatory::B1AKI9
CL0692	confirmatory::B3EWZ8
CL0692	confirmatory::C5IAW9
CL0692	confirmatory::D3YXF5
CL0692	confirmatory::D3Z5L9
CL0692	confirmatory::E9Q6D8
CL0692	confirmatory::F1LW30
CL0692	confirmatory::G1FC92
CL0692	confirmatory::O08721
CL0692	confirmatory::O08722
CL0692	confirmatory::O08747
CL0692	confirmatory::O19113
CL0692	confirmatory::O95185
CL0692	confirmatory::O95388
CL0692	confirmatory::O95389
CL0692	confirmatory::P02748
CL0692	confirmatory::P02893
CL0692	confirmatory::P02894
CL0692	confirmatory::P04922
CL0692	confirmatory::P06683
CL0692	confirmatory::P06914
CL0692	confirmatory::P06915
CL0692	confirmatory::P07357
CL0692	confirmatory::P07358
CL0692	confirmatory::P08307
CL0692	confirmatory::P08672
CL0692	confirmatory::P08673
CL0692	confirmatory::P08674
CL0692	confirmatory::P08675
CL0692	confirmatory::P08676
CL0692	confirmatory::P08677
CL0692	confirmatory::P10643
CL0692	confirmatory::P13671
CL0692	confirmatory::P13814
CL0692	confirmatory::P13815
CL0692	confirmatory::P13826
CL0692	confirmatory::P14593
CL0692	confirmatory::P16893
CL0692	confirmatory::P18406
CL0692	confirmatory::P19336
CL0692	confirmatory::P19597
CL0692	confirmatory::P23093
CL0692	confirmatory::P26694
CL0692	confirmatory::P27918
CL0692	confirmatory::P29279
CL0692	confirmatory::P35447
CL0692	confirmatory::P48745
CL0692	confirmatory::P48747
CL0692	confirmatory::P51609
CL0692	confirmatory::P55314
CL0692	confirmatory::P61134
CL0692	confirmatory::P98137
CL0692	confirmatory::Q01443
CL0692	confirmatory::Q03110
CL0692	confirmatory::Q19204
CL0692	confirmatory::Q26261
CL0692	confirmatory::Q29RQ1
CL0692	confirmatory::Q29RU4
CL0692	confirmatory::Q3UTY6
CL0692	confirmatory::Q58T08
CL0692	confirmatory::Q5BIR3
CL0692	confirmatory::Q5EGE1
CL0692	confirmatory::Q5R7R7
CL0692	confirmatory::Q5RAD0
CL0692	confirmatory::Q5RBP8
CL0692	confirmatory::Q5W7F4
CL0692	confirmatory::Q64181
CL0692	confirmatory::Q64299
CL0692	confirmatory::Q6H9L7
CL0692	confirmatory::Q6UXZ4
CL0692	confirmatory::Q6ZMM2
CL0692	confirmatory::Q6ZMP0
CL0692	confirmatory::Q761X5
CL0692	confirmatory::Q7K740
CL0692	confirmatory::Q7T2Z5
CL0692	confirmatory::Q7TSK7
CL0692	confirmatory::Q811M5
CL0692	confirmatory::Q86TH1
CL0692	confirmatory::Q8BH35
CL0692	confirmatory::Q8IZJ1
CL0692	confirmatory::Q8JGT4
CL0692	confirmatory::Q8K182
CL0692	confirmatory::Q8K1S2
CL0692	confirmatory::Q8K1S3
CL0692	confirmatory::Q8VCC9
CL0692	confirmatory::Q99PP0
CL0692	confirmatory::Q9ESP7
CL0692	confirmatory::Q9GLX9
CL0692	confirmatory::Q9HCB6
CL0692	confirmatory::Q9JM61
CL0692	confirmatory::Q9NS62
CL0692	confirmatory::Q9QZQ5
CL0692	confirmatory::Q9R001
CL0692	confirmatory::Q9R1E9
CL0692	confirmatory::Q9TT92
CL0692	confirmatory::Q9TUQ3
CL0692	confirmatory::Q9UNA0
CL0692	confirmatory::Q9UP79
CL0692	confirmatory::Q9W770
CL0692	confirmatory::Q9Z132
CL0692	discovery::Q8QFV1
CL0695	discovery::Q813X6
CL0707	confirmatory::Q23498
CL0726	confirmatory::A8T644
CL0726	confirmatory::A8T662
CL0726	confirmatory::A8T666
CL0726	confirmatory::A8T677
CL0726	confirmatory::A8T682
CL0726	confirmatory::A8T688
CL0726	confirmatory::A8T6A1
CL0726	confirmatory::A8T6A6
CL0726	confirmatory::P59996
CL0726	confirmatory::Q80W65
CL0726	confirmatory::Q8NBP7
CL0741	discovery::P98089
CL0745	confirmatory::D0FH76
CL0745	confirmatory::O61577
CL0745	confirmatory::O75351
CL0745	confirmatory::O75449
CL0745	confirmatory::P46467
CL0745	confirmatory::P52917
CL0745	confirmatory::Q09803
CL0745	confirmatory::Q4R407
CL0745	confirmatory::Q54KQ7
CL0745	confirmatory::Q5AG40
CL0745	confirmatory::Q5R658
CL0745	confirmatory::Q5RII9
CL0745	confirmatory::Q5U3S1
CL0745	confirmatory::Q5XIK7
CL0745	confirmatory::Q6E0V2
CL0745	confirmatory::Q793F9
CL0745	confirmatory::Q8K0T4
CL0745	confirmatory::Q8VEJ9
CL0745	confirmatory::Q9BW62
CL0745	confirmatory::Q9SEX2
CL0745	confirmatory::Q9UN37
CL0745	confirmatory::Q9WV86
CL0745	confirmatory::Q9ZNT0
CL0750	confirmatory::Q19204
CL0750	confirmatory::Q3UTY6
CL0750	confirmatory::Q5W7F4
CL0750	confirmatory::Q6ZMM2
CL0750	confirmatory::Q6ZMP0
CL0750	confirmatory::Q7TSK7
CL0750	confirmatory::Q86TH1
CL0750	confirmatory::Q9ESP7
CL0750	confirmatory::Q9R001
CL0750	confirmatory::Q9TT92
CL0750	confirmatory::Q9UNA0
CL0750	confirmatory::Q9UP79
CL0781	confirmatory::A9BJC1
CL0781	confirmatory::B3A0N5
CL0781	confirmatory::P07024
CL0781	confirmatory::P08331
CL0781	confirmatory::P22848
CL0781	confirmatory::P44569
CL0781	confirmatory::Q9HDU9
CL0781	confirmatory::Q9US39
CL0803	discovery::A0A1S4HE90
CL0803	discovery::B0X6Z1
CL0803	discovery::M1JMQ7
CL0803	discovery::Q9UB30
CL0812	confirmatory::Q90121
CL0819	confirmatory::P0DRJ1
PF00014	confirmatory::D3GGZ8
PF00014	confirmatory::O62247
PF00014	discovery::A0A1Q1NL17
PF00014	discovery::I6VXS1
PF00014	discovery::Q964Q0
PF00045	confirmatory::A0A0N9E2K8
PF00045	confirmatory::O13065
PF00045	confirmatory::O18733
PF00045	confirmatory::O18767
PF00045	confirmatory::O18927
PF00045	confirmatory::O35548
PF00045	confirmatory::O54732
PF00045	confirmatory::O55123
PF00045	confirmatory::O60882
PF00045	confirmatory::O62806
PF00045	confirmatory::O70138
PF00045	confirmatory::O77656
PF00045	confirmatory::O88766
PF00045	confirmatory::O93470
PF00045	confirmatory::P03956
PF00045	confirmatory::P03957
PF00045	confirmatory::P07152
PF00045	confirmatory::P08253
PF00045	confirmatory::P08254
PF00045	confirmatory::P09238
PF00045	confirmatory::P13943
PF00045	confirmatory::P14780
PF00045	confirmatory::P21692
PF00045	confirmatory::P22757
PF00045	confirmatory::P22894
PF00045	confirmatory::P24347
PF00045	confirmatory::P28053
PF00045	confirmatory::P28862
PF00045	confirmatory::P28863
PF00045	confirmatory::P33434
PF00045	confirmatory::P33436
PF00045	confirmatory::P39900
PF00045	confirmatory::P41245
PF00045	confirmatory::P45452
PF00045	confirmatory::P50282
PF00045	confirmatory::P50757
PF00045	confirmatory::P51511
PF00045	confirmatory::P51512
PF00045	confirmatory::P52176
PF00045	confirmatory::P53690
PF00045	confirmatory::P57748
PF00045	confirmatory::P79227
PF00045	confirmatory::P79287
PF00045	confirmatory::P91953
PF00045	confirmatory::Q02853
PF00045	confirmatory::Q06VC5
PF00045	confirmatory::Q10739
PF00045	confirmatory::Q10835
PF00045	confirmatory::Q11005
PF00045	confirmatory::Q11133
PF00045	confirmatory::Q28397
PF00045	confirmatory::Q499S5
PF00045	confirmatory::Q63341
PF00045	confirmatory::Q6Y4Q5
PF00045	confirmatory::Q8K3F2
PF00045	confirmatory::Q8N119
PF00045	confirmatory::Q90611
PF00045	confirmatory::Q90YC2
PF00045	confirmatory::Q95220
PF00045	confirmatory::Q99542
PF00045	confirmatory::Q99PW6
PF00045	confirmatory::Q9EPL5
PF00045	confirmatory::Q9GLE4
PF00045	confirmatory::Q9GLE5
PF00045	confirmatory::Q9H239
PF00045	confirmatory::Q9H306
PF00045	confirmatory::Q9JHI0
PF00045	confirmatory::Q9NPA2
PF00045	confirmatory::Q9R0S2
PF00045	confirmatory::Q9ULZ9
PF00045	confirmatory::Q9WTR0
PF00045	confirmatory::Q9XSZ5
PF00045	confirmatory::Q9Y5R2
PF00045	discovery::P34960
PF00045	discovery::Q3U435
PF00045	discovery::Q9XT90
PF00057	confirmatory::D3YXF5
PF00057	confirmatory::E9Q6D8
PF00057	confirmatory::P02748
PF00057	confirmatory::P06683
PF00057	confirmatory::P07357
PF00057	confirmatory::P07358
PF00057	confirmatory::P10643
PF00057	confirmatory::P13671
PF00057	confirmatory::P48747
PF00057	confirmatory::P55314
PF00057	confirmatory::P61134
PF00057	confirmatory::P98137
PF00057	confirmatory::P98154
PF00057	confirmatory::Q29RQ1
PF00057	confirmatory::Q29RU4
PF00057	confirmatory::Q5RAD0
PF00057	confirmatory::Q811M5
PF00057	confirmatory::Q8BH35
PF00057	confirmatory::Q8K182
PF00057	confirmatory::Q9TUQ3
PF00057	confirmatory::Q9VER6
PF00057	discovery::P98153
PF00079	confirmatory::A0A7H0DN13
PF00079	confirmatory::A8MV23
PF00079	confirmatory::O04582
PF00079	confirmatory::P01013
PF00079	confirmatory::P01015
PF00079	confirmatory::P01017
PF00079	confirmatory::P01019
PF00079	confirmatory::P05155
PF00079	confirmatory::P05543
PF00079	confirmatory::P09005
PF00079	confirmatory::P11859
PF00079	confirmatory::P12393
PF00079	confirmatory::P13731
PF00079	confirmatory::P16708
PF00079	confirmatory::P18384
PF00079	confirmatory::P19324
PF00079	confirmatory::P20532
PF00079	confirmatory::P20757
PF00079	confirmatory::P20841
PF00079	confirmatory::P20842
PF00079	confirmatory::P21814
PF00079	confirmatory::P29457
PF00079	confirmatory::P31211
PF00079	confirmatory::P33831
PF00079	confirmatory::P35577
PF00079	confirmatory::P36952
PF00079	confirmatory::P46201
PF00079	confirmatory::P46202
PF00079	confirmatory::P50448
PF00079	confirmatory::P50450
PF00079	confirmatory::P50454
PF00079	confirmatory::P61640
PF00079	confirmatory::P61939
PF00079	confirmatory::P70124
PF00079	confirmatory::P97290
PF00079	confirmatory::Q03383
PF00079	confirmatory::Q06770
PF00079	confirmatory::Q08519
PF00079	confirmatory::Q0E8C8
PF00079	confirmatory::Q2KJH6
PF00079	confirmatory::Q2R8P2
PF00079	confirmatory::Q5RBS3
PF00079	confirmatory::Q6P734
PF00079	confirmatory::Q6UXR4
PF00079	confirmatory::Q7QIJ8
PF00079	confirmatory::Q7T6X8
PF00079	confirmatory::Q7TPA5
PF00079	confirmatory::Q7XMK0
PF00079	confirmatory::Q7XMK1
PF00079	confirmatory::Q85339
PF00079	confirmatory::Q8CIE0
PF00079	confirmatory::Q95121
PF00079	confirmatory::Q9DCQ7
PF00079	confirmatory::Q9GLN8
PF00079	confirmatory::Q9GLP6
PF00079	confirmatory::Q9J531
PF00079	confirmatory::Q9J5F9
PF00079	confirmatory::Q9J5G3
PF00079	confirmatory::Q9J5J1
PF00079	confirmatory::Q9TSZ0
PF00079	confirmatory::Q9TT35
PF00079	confirmatory::Q9TT36
PF00079	confirmatory::Q9VFC2
PF00079	confirmatory::Q9VLU4
PF00079	confirmatory::Q9VVW1
PF00079	confirmatory::Q9ZQR6
PF00079	discovery::A0A834R821
PF00079	discovery::P14369
PF00079	discovery::Q06B74
PF00082	confirmatory::A0A044RE18
PF00082	confirmatory::A0A0M3R8G2
PF00082	confirmatory::A0A509AM03
PF00082	confirmatory::A0QNL1
PF00082	confirmatory::A1CIA7
PF00082	confirmatory::A8T644
PF00082	confirmatory::A8T662
PF00082	confirmatory::A8T666
PF00082	confirmatory::A8T677
PF00082	confirmatory::A8T682
PF00082	confirmatory::A8T688
PF00082	confirmatory::A8T6A1
PF00082	confirmatory::A8T6A6
PF00082	confirmatory::A9JQS7
PF00082	confirmatory::A9QY38
PF00082	confirmatory::A9QY39
PF00082	confirmatory::A9QY40
PF00082	confirmatory::B0Y473
PF00082	confirmatory::B0Y708
PF00082	confirmatory::B6VA84
PF00082	confirmatory::B6VA85
PF00082	confirmatory::B6VA86
PF00082	confirmatory::B6VA87
PF00082	confirmatory::B8N106
PF00082	confirmatory::B8XGQ6
PF00082	confirmatory::C5FII2
PF00082	confirmatory::C5FMY5
PF00082	confirmatory::C5FRX4
PF00082	confirmatory::C5FTQ5
PF00082	confirmatory::C5FX37
PF00082	confirmatory::C5FZ39
PF00082	confirmatory::C5P4Z8
PF00082	confirmatory::C5P6D1
PF00082	confirmatory::C5P6L5
PF00082	confirmatory::D4AIK6
PF00082	confirmatory::D4AKU9
PF00082	confirmatory::D4APE3
PF00082	confirmatory::D4AQG0
PF00082	confirmatory::D4B194
PF00082	confirmatory::D4B5N1
PF00082	confirmatory::D4CZ60
PF00082	confirmatory::D4CZQ4
PF00082	confirmatory::D4D0F5
PF00082	confirmatory::D4D674
PF00082	confirmatory::D4D9U2
PF00082	confirmatory::D4DBH6
PF00082	confirmatory::D4DIW9
PF00082	confirmatory::D4DLI5
PF00082	confirmatory::E4UWA4
PF00082	confirmatory::E4UY04
PF00082	confirmatory::E4V4J8
PF00082	confirmatory::E6Y8B9
PF00082	confirmatory::F4HPF1
PF00082	confirmatory::F4HSQ2
PF00082	confirmatory::F4IG09
PF00082	confirmatory::F4JA91
PF00082	confirmatory::F4JJH4
PF00082	confirmatory::F4JJH5
PF00082	confirmatory::F4JXC5
PF00082	confirmatory::F4KEL0
PF00082	confirmatory::F4KGD4
PF00082	confirmatory::F8W2M8
PF00082	confirmatory::G3FNQ9
PF00082	confirmatory::G5ECN9
PF00082	confirmatory::G7KEU7
PF00082	confirmatory::I1N462
PF00082	confirmatory::I3R794
PF00082	confirmatory::I6YC58
PF00082	confirmatory::J9VDC2
PF00082	confirmatory::L8FSM5
PF00082	confirmatory::L8GD75
PF00082	confirmatory::O05461
PF00082	confirmatory::O13359
PF00082	confirmatory::O14773
PF00082	confirmatory::O17798
PF00082	confirmatory::O23357
PF00082	confirmatory::O31788
PF00082	confirmatory::O49607
PF00082	confirmatory::O53945
PF00082	confirmatory::O61142
PF00082	confirmatory::O64481
PF00082	confirmatory::O64495
PF00082	confirmatory::O65351
PF00082	confirmatory::O82777
PF00082	confirmatory::O89023
PF00082	confirmatory::P00781
PF00082	confirmatory::P04072
PF00082	confirmatory::P04189
PF00082	confirmatory::P06873
PF00082	confirmatory::P09230
PF00082	confirmatory::P09231
PF00082	confirmatory::P09232
PF00082	confirmatory::P09958
PF00082	confirmatory::P0DW09
PF00082	confirmatory::P11018
PF00082	confirmatory::P12547
PF00082	confirmatory::P13134
PF00082	confirmatory::P16396
PF00082	confirmatory::P21661
PF00082	confirmatory::P23188
PF00082	confirmatory::P23377
PF00082	confirmatory::P23653
PF00082	confirmatory::P23916
PF00082	confirmatory::P25036
PF00082	confirmatory::P25381
PF00082	confirmatory::P28296
PF00082	confirmatory::P28840
PF00082	confirmatory::P28841
PF00082	confirmatory::P29119
PF00082	confirmatory::P29120
PF00082	confirmatory::P29122
PF00082	confirmatory::P29141
PF00082	confirmatory::P29142
PF00082	confirmatory::P29143
PF00082	confirmatory::P29145
PF00082	confirmatory::P29599
PF00082	confirmatory::P29600
PF00082	confirmatory::P31339
PF00082	confirmatory::P33295
PF00082	confirmatory::P35835
PF00082	confirmatory::P40903
PF00082	confirmatory::P41363
PF00082	confirmatory::P42779
PF00082	confirmatory::P42781
PF00082	confirmatory::P42790
PF00082	confirmatory::P51559
PF00082	confirmatory::P54423
PF00082	confirmatory::P58371
PF00082	confirmatory::P58502
PF00082	confirmatory::P59996
PF00082	confirmatory::P63239
PF00082	confirmatory::P63240
PF00082	confirmatory::P80146
PF00082	confirmatory::P87184
PF00082	confirmatory::P91863
PF00082	confirmatory::P9WEW3
PF00082	confirmatory::P9WEW5
PF00082	confirmatory::Q03333
PF00082	confirmatory::Q03420
PF00082	confirmatory::Q09175
PF00082	confirmatory::Q0V8B6
PF00082	confirmatory::Q1DFT5
PF00082	confirmatory::Q1PDX5
PF00082	confirmatory::Q28193
PF00082	confirmatory::Q39547
PF00082	confirmatory::Q45670
PF00082	confirmatory::Q4WQU0
PF00082	confirmatory::Q55CT0
PF00082	confirmatory::Q5IS74
PF00082	confirmatory::Q5REC2
PF00082	confirmatory::Q5RFL1
PF00082	confirmatory::Q5RLZ1
PF00082	confirmatory::Q5VJ73
PF00082	confirmatory::Q5VJ76
PF00082	confirmatory::Q60HH1
PF00082	confirmatory::Q61139
PF00082	confirmatory::Q62849
PF00082	confirmatory::Q63415
PF00082	confirmatory::Q64K33
PF00082	confirmatory::Q64K34
PF00082	confirmatory::Q64K36
PF00082	confirmatory::Q68GV9
PF00082	confirmatory::Q69F56
PF00082	confirmatory::Q69F58
PF00082	confirmatory::Q6EZC2
PF00082	confirmatory::Q6UW60
PF00082	confirmatory::Q70GH4
PF00082	confirmatory::Q70J59
PF00082	confirmatory::Q78EH2
PF00082	confirmatory::Q80W65
PF00082	confirmatory::Q8GB88
PF00082	confirmatory::Q8GUK4
PF00082	confirmatory::Q8GWX9
PF00082	confirmatory::Q8I0V0
PF00082	confirmatory::Q8I430
PF00082	confirmatory::Q8J0D7
PF00082	confirmatory::Q8J0D8
PF00082	confirmatory::Q8L7D2
PF00082	confirmatory::Q8L7I2
PF00082	confirmatory::Q8MZS4
PF00082	confirmatory::Q8NBP7
PF00082	confirmatory::Q8RR56
PF00082	confirmatory::Q8SQJ3
PF00082	confirmatory::Q8SS86
PF00082	confirmatory::Q93LQ6
PF00082	confirmatory::Q99405
PF00082	confirmatory::Q9C7U8
PF00082	confirmatory::Q9EQV6
PF00082	confirmatory::Q9FGU3
PF00082	confirmatory::Q9FHA4
PF00082	confirmatory::Q9FI12
PF00082	confirmatory::Q9FIF8
PF00082	confirmatory::Q9FIG1
PF00082	confirmatory::Q9FIG2
PF00082	confirmatory::Q9FIM5
PF00082	confirmatory::Q9FIM6
PF00082	confirmatory::Q9FK76
PF00082	confirmatory::Q9FLI4
PF00082	confirmatory::Q9GLR0
PF00082	confirmatory::Q9GLR1
PF00082	confirmatory::Q9L5A4
PF00082	confirmatory::Q9LLL8
PF00082	confirmatory::Q9LNU1
PF00082	confirmatory::Q9LUM3
PF00082	confirmatory::Q9LVJ1
PF00082	confirmatory::Q9MAP4
PF00082	confirmatory::Q9MAP5
PF00082	confirmatory::Q9MAP7
PF00082	confirmatory::Q9P8G3
PF00082	confirmatory::Q9SA75
PF00082	confirmatory::Q9STF7
PF00082	confirmatory::Q9SUN6
PF00082	confirmatory::Q9SVT4
PF00082	confirmatory::Q9SZV5
PF00082	confirmatory::Q9SZY2
PF00082	confirmatory::Q9URR2
PF00082	confirmatory::Q9UTS0
PF00082	confirmatory::Q9VBC7
PF00082	confirmatory::Q9Y749
PF00082	confirmatory::Q9Y755
PF00082	confirmatory::Q9Y778
PF00082	confirmatory::Q9ZSB0
PF00082	confirmatory::Q9ZSB1
PF00082	confirmatory::Q9ZUF6
PF00082	confirmatory::R4IR27
PF00082	confirmatory::W7K9M0
PF00082	discovery::A1CWF3
PF00082	discovery::A1XIH5
PF00082	discovery::C5G168
PF00082	discovery::P00782
PF00082	discovery::P16519
PF00082	discovery::P29121
PF00082	discovery::Q9SZY3
PF00123	confirmatory::C0HJJ2
PF00123	confirmatory::C0HJJ4
PF00123	confirmatory::C0HJJ5
PF00123	confirmatory::C0HJJ6
PF00123	confirmatory::O12956
PF00123	confirmatory::O42143
PF00123	confirmatory::O42144
PF00123	confirmatory::O70176
PF00123	confirmatory::P01272
PF00123	confirmatory::P01273
PF00123	confirmatory::P01274
PF00123	confirmatory::P01275
PF00123	confirmatory::P01278
PF00123	confirmatory::P01280
PF00123	confirmatory::P01281
PF00123	confirmatory::P01284
PF00123	confirmatory::P01286
PF00123	confirmatory::P01287
PF00123	confirmatory::P04092
PF00123	confirmatory::P04093
PF00123	confirmatory::P04204
PF00123	confirmatory::P04566
PF00123	confirmatory::P05110
PF00123	confirmatory::P06883
PF00123	confirmatory::P07217
PF00123	confirmatory::P07449
PF00123	confirmatory::P09566
PF00123	confirmatory::P09567
PF00123	confirmatory::P09680
PF00123	confirmatory::P09681
PF00123	confirmatory::P09682
PF00123	confirmatory::P09683
PF00123	confirmatory::P09684
PF00123	confirmatory::P09685
PF00123	confirmatory::P09686
PF00123	confirmatory::P09687
PF00123	confirmatory::P09910
PF00123	confirmatory::P09916
PF00123	confirmatory::P0C235
PF00123	confirmatory::P0DJ95
PF00123	confirmatory::P13189
PF00123	confirmatory::P15438
PF00123	confirmatory::P16613
PF00123	confirmatory::P18509
PF00123	confirmatory::P22890
PF00123	confirmatory::P31297
PF00123	confirmatory::P31299
PF00123	confirmatory::P32647
PF00123	confirmatory::P32649
PF00123	confirmatory::P33528
PF00123	confirmatory::P39089
PF00123	confirmatory::P41534
PF00123	confirmatory::P41535
PF00123	confirmatory::P41585
PF00123	confirmatory::P42692
PF00123	confirmatory::P48142
PF00123	confirmatory::P48144
PF00123	confirmatory::P48756
PF00123	confirmatory::P55095
PF00123	confirmatory::P63289
PF00123	confirmatory::P63290
PF00123	confirmatory::P63291
PF00123	confirmatory::P63292
PF00123	confirmatory::P63293
PF00123	confirmatory::P63296
PF00123	confirmatory::P63297
PF00123	confirmatory::P63298
PF00123	confirmatory::P68260
PF00123	confirmatory::P68273
PF00123	confirmatory::P68274
PF00123	confirmatory::P68275
PF00123	confirmatory::P68954
PF00123	confirmatory::P68955
PF00123	confirmatory::P68956
PF00123	confirmatory::P68957
PF00123	confirmatory::P81016
PF00123	confirmatory::P81026
PF00123	confirmatory::P81039
PF00123	confirmatory::P81880
PF00123	confirmatory::P84488
PF00123	confirmatory::P84771
PF00123	confirmatory::P84772
PF00123	confirmatory::Q06145
PF00123	confirmatory::Q09169
PF00123	confirmatory::Q29W19
PF00123	confirmatory::Q60549
PF00123	confirmatory::Q8MJ25
PF00123	confirmatory::Q91189
PF00123	confirmatory::Q91971
PF00123	confirmatory::Q9PRQ9
PF00123	confirmatory::Q9PUR0
PF00123	confirmatory::Q9PUR1
PF00123	discovery::C0HJJ3
PF00123	discovery::P18108
PF00123	discovery::P29794
PF00123	discovery::P68952
PF00123	discovery::P68953
